순번,분전함번호,표찰번호,행정동,법정동,리,지번,위도,경도,램프종류1,램프용량1,등수1,램프종류2,램프용량2,등수2,램프종류3,램프용량3,등수3,보행등종류,보행등용량,보행등기구,보행등수,총등수,설치일자,지번 주소
5289,#468,#468-9,금산면,금산면,중천리,283-5,35.21625568541686,128.13774542894873,LED,100W,1,,,0,,,0,,,,0,1,2009-07-06,경상남도 진주시 금산면 중천리 283-5
5290,#468,#468-10,금산면,금산면,중천리,283-5,35.21656770767595,128.13787059204995,LED,100W,1,,,0,,,0,,,,0,1,2009-07-06,경상남도 진주시 금산면 중천리 283-5
5291,#468,#468-11,금산면,금산면,중천리,283-5,35.21686603152196,128.13801478456096,LED,100W,1,,,0,,,0,,,,0,1,2009-07-06,경상남도 진주시 금산면 중천리 283-5
5292,#468,#468-12,금산면,금산면,중천리,283-5,35.217115022963696,128.1381335784,LED,100W,1,,,0,,,0,,,,0,1,2009-07-06,경상남도 진주시 금산면 중천리 283-5
5293,#468,#468-13,금산면,금산면,중천리,283-5,35.217337185594566,128.13823003297597,LED,100W,1,,,0,,,0,,,,0,1,2009-07-06,경상남도 진주시 금산면 중천리 283-5
5294,#468,#468-14,금산면,금산면,중천리,282-2,35.217624399167555,128.13835759897304,LED,100W,1,,,0,,,0,,,,0,1,2009-07-06,경상남도 진주시 금산면 중천리 282-2
5295,#468,#468-15,금산면,금산면,중천리,282-2,35.217916066798836,128.1384907194925,LED,100W,1,,,0,,,0,,,,0,1,2009-07-06,경상남도 진주시 금산면 중천리 282-2
5296,#468,#468-16,금산면,금산면,장사리,1618-10,35.21818502417802,128.13864274373662,LED,100W,1,,,0,,,0,,,,0,1,2009-07-06,경상남도 진주시 금산면 장사리 1618-10
5297,#468,#468-17,금산면,금산면,장사리,1617-1,35.21842127802349,128.13891786928403,LED,100W,1,,,0,,,0,,,,0,1,2009-07-06,경상남도 진주시 금산면 장사리 1617-1
5298,#468,#468-18,금산면,금산면,장사리,1617-1,35.2185692793647,128.13923294894687,LED,100W,1,,,0,,,0,,,,0,1,2009-07-06,경상남도 진주시 금산면 장사리 1617-1
5299,#468,#468-19,금산면,금산면,장사리,1335-4,35.218674319119586,128.1395639035337,LED,100W,1,,,0,,,0,,,,0,1,2009-07-06,경상남도 진주시 금산면 장사리 1335-4
5300,#468,#468-20,금산면,금산면,장사리,1595-3,35.21875934010108,128.13986712179158,LED,100W,1,,,0,,,0,,,,0,1,2009-07-06,경상남도 진주시 금산면 장사리 1595-3
5301,#468,#468-21,금산면,금산면,장사리,1595-3,35.21882631101385,128.1401728339443,LED,100W,1,,,0,,,0,,,,0,1,2009-07-06,경상남도 진주시 금산면 장사리 1595-3
5302,#468,#468-22,금산면,금산면,장사리,1595-3,35.21889118340673,128.14046204285591,LED,100W,1,,,0,,,0,,,,0,1,2009-07-06,경상남도 진주시 금산면 장사리 1595-3
5303,#468,#468-23,금산면,금산면,장사리,1595-3,35.21896063857245,128.1407430791551,LED,100W,1,,,0,,,0,,,,0,1,2009-07-06,경상남도 진주시 금산면 장사리 1595-3
5304,#468,#468-24,금산면,금산면,장사리,1579-1,35.21902543194891,128.14104052507582,LED,100W,1,,,0,,,0,,,,0,1,2009-07-06,경상남도 진주시 금산면 장사리 1579-1
5305,#468,#468-25,금산면,금산면,장사리,1579-1,35.219086055228814,128.14130221851383,LED,100W,1,,,0,,,0,,,,0,1,2009-07-06,경상남도 진주시 금산면 장사리 1579-1
5306,#468,#468-26,금산면,금산면,장사리,1579-1,35.21914906031406,128.14155021700083,LED,100W,1,,,0,,,0,,,,0,1,2009-07-06,경상남도 진주시 금산면 장사리 1579-1
5307,#469,#469-1,금산면,금산면,장사리,1579-1,35.21920307906581,128.1417953442579,LED,100W,1,,,0,,,0,,,,0,1,2009-07-06,경상남도 진주시 금산면 장사리 1579-1
5308,#469,#469-2,금산면,금산면,장사리,1565-3,35.219272453383844,128.14208461882472,LED,100W,1,,,0,,,0,,,,0,1,2009-07-06,경상남도 진주시 금산면 장사리 1565-3
5309,#469,#469-3,금산면,금산면,장사리,1565-3,35.219350501891796,128.14240971010702,LED,100W,1,,,0,,,0,,,,0,1,2009-07-06,경상남도 진주시 금산면 장사리 1565-3
5310,#469,#469-4,금산면,금산면,장사리,1565-3,35.219433081285636,128.14273211977016,LED,100W,1,,,0,,,0,,,,0,1,2009-07-06,경상남도 진주시 금산면 장사리 1565-3
5311,#469,#469-5,금산면,금산면,장사리,1565-3,35.21951540056065,128.14308198392356,LED,100W,1,,,0,,,0,,,,0,1,2009-07-06,경상남도 진주시 금산면 장사리 1565-3
5312,#469,#469-6,금산면,금산면,장사리,1066-4,35.21960621184572,128.1434868829352,LED,100W,1,,,0,,,0,,,,0,1,2009-07-06,경상남도 진주시 금산면 장사리 1066-4
5313,#469,#469-7,금산면,금산면,장사리,1066-4,35.21968407493929,128.14383119453,LED,100W,1,,,0,,,0,,,,0,1,2009-07-06,경상남도 진주시 금산면 장사리 1066-4
5314,#469,#469-8,금산면,금산면,장사리,1066-4,35.21975820965662,128.14409308172173,LED,100W,1,,,0,,,0,,,,0,1,2009-07-06,경상남도 진주시 금산면 장사리 1066-4
5315,#469,#469-9,금산면,금산면,장사리,1066-4,35.2198277860371,128.14436039691137,LED,100W,1,,,0,,,0,,,,0,1,2009-07-06,경상남도 진주시 금산면 장사리 1066-4
5316,#469,#469-10,금산면,금산면,장사리,1063-6,35.219933304788384,128.1446392002959,LED,100W,1,,,0,,,0,,,,0,1,2009-07-06,경상남도 진주시 금산면 장사리 1063-6
5317,#469,#469-11,금산면,금산면,장사리,1063-6,35.22004102387339,128.14492352683476,LED,100W,1,,,0,,,0,,,,0,1,2009-07-06,경상남도 진주시 금산면 장사리 1063-6
5318,#469,#469-12,금산면,금산면,장사리,1063-6,35.22015806565355,128.14517503584963,LED,100W,1,,,0,,,0,,,,0,1,2009-07-06,경상남도 진주시 금산면 장사리 1063-6
5319,#469,#469-13,금산면,금산면,장사리,1063-6,35.220275210809,128.14541556393996,LED,100W,1,,,0,,,0,,,,0,1,2009-07-06,경상남도 진주시 금산면 장사리 1063-6
5320,#469,#469-14,금산면,금산면,장사리,1071-4,35.220372676760434,128.1455926632549,LED,100W,1,,,0,,,0,,,,0,1,2009-07-06,경상남도 진주시 금산면 장사리 1071-4
5321,#469,#469-15,금산면,금산면,장사리,1071-4,35.22054373531935,128.14585042512718,LED,100W,1,,,0,,,0,,,,0,1,2009-07-06,경상남도 진주시 금산면 장사리 1071-4
5322,#469,#469-16,금산면,금산면,장사리,1071-4,35.220790118928605,128.1462437909565,LED,100W,1,,,0,,,0,,,,0,1,2009-07-06,경상남도 진주시 금산면 장사리 1071-4
5323,#469,#469-17,금산면,금산면,장사리,1152-4,35.220981218319565,128.14652654958053,LED,100W,1,,,0,,,0,,,,0,1,2009-07-06,경상남도 진주시 금산면 장사리 1152-4
5324,#469,#469-18,금산면,금산면,장사리,1152-4,35.22114095816051,128.14678964771136,LED,100W,1,,,0,,,0,,,,0,1,2009-07-06,경상남도 진주시 금산면 장사리 1152-4
5325,#469,#469-19,금산면,금산면,장사리,1152-4,35.221320817617666,128.14706950485592,LED,100W,1,,,0,,,0,,,,0,1,2009-07-06,경상남도 진주시 금산면 장사리 1152-4
5326,#469,#469-20,금산면,금산면,장사리,1152-4,35.221489724055004,128.14731625928917,LED,100W,1,,,0,,,0,,,,0,1,2009-07-06,경상남도 진주시 금산면 장사리 1152-4
5327,#469,#469-21,금산면,금산면,장사리,1117-5,35.22164987855008,128.14753543333381,LED,100W,1,,,0,,,0,,,,0,1,2009-07-06,경상남도 진주시 금산면 장사리 1117-5
5328,#469,#469-22,금산면,금산면,장사리,1117-5,35.221798741982255,128.14775719507784,LED,100W,1,,,0,,,0,,,,0,1,2009-07-06,경상남도 진주시 금산면 장사리 1117-5
5329,#469,#469-23,금산면,금산면,장사리,1117-5,35.22195868733634,128.1479983345221,LED,100W,1,,,0,,,0,,,,0,1,2009-07-06,경상남도 진주시 금산면 장사리 1117-5
5330,#469,#469-24,금산면,금산면,장사리,1117-5,35.222098850705144,128.14818702538128,LED,100W,1,,,0,,,0,,,,0,1,2009-07-06,경상남도 진주시 금산면 장사리 1117-5
5331,#469,#469-25,금산면,금산면,장사리,1119-6,35.22224823382394,128.14835388007054,LED,100W,1,,,0,,,0,,,,0,1,2009-07-06,경상남도 진주시 금산면 장사리 1119-6
5332,#469,#469-26,금산면,금산면,장사리,1119-6,35.22238420336672,128.14850956299094,LED,100W,1,,,0,,,0,,,,0,1,2009-07-06,경상남도 진주시 금산면 장사리 1119-6
5333,#470,#470-1,문산읍,문산읍,삼곡리,1611-27,35.16800831141625,128.16300659445758,LED,100W,1,,,0,,,0,,,,0,1,2020-07-10,경상남도 진주시 문산읍 삼곡리 1611-27
5334,#470,#470-2,문산읍,문산읍,삼곡리,1611-27,35.168279019097135,128.16320801863017,LED,100W,1,,,0,,,0,,,,0,1,2020-07-10,경상남도 진주시 문산읍 삼곡리 1611-27
5335,#470,#470-3,문산읍,문산읍,삼곡리,1267-5,35.16873142311205,128.16349435344054,LED,100W,1,,,0,,,0,,,,0,1,2020-07-10,경상남도 진주시 문산읍 삼곡리 1267-5
5336,#470,#470-4,문산읍,문산읍,삼곡리,1611-45,35.16921830568097,128.16370983750448,LED,100W,1,,,0,,,0,,,,0,1,2020-07-10,경상남도 진주시 문산읍 삼곡리 1611-45
5337,#470,#470-5,문산읍,문산읍,삼곡리,1611-34,35.16971097100625,128.16402693708943,LED,100W,1,,,0,,,0,,,,0,1,2020-07-10,경상남도 진주시 문산읍 삼곡리 1611-34
5338,#470,#470-6,문산읍,문산읍,삼곡리,1253-1,35.170058498414214,128.16444075811452,LED,100W,1,,,0,,,0,,,,0,1,2020-07-10,경상남도 진주시 문산읍 삼곡리 1253-1
5339,#470,#470-7,문산읍,문산읍,삼곡리,1251-1,35.17029285016538,128.16490785010393,LED,100W,1,,,0,,,0,,,,0,1,2020-07-10,경상남도 진주시 문산읍 삼곡리 1251-1
5340,#470,#470-8,문산읍,문산읍,삼곡리,1647,35.17041983403444,128.1655270816477,LED,100W,1,,,0,,,0,,,,0,1,2020-07-10,경상남도 진주시 문산읍 삼곡리 1647
5341,#470,#470-9,문산읍,문산읍,삼곡리,1249-1,35.17042828125786,128.16605406746814,LED,100W,1,,,0,,,0,,,,0,1,2020-07-10,경상남도 진주시 문산읍 삼곡리 1249-1
5342,#470,#470-10,문산읍,문산읍,삼곡리,590-45,35.17036921766058,128.16657185672273,LED,100W,1,,,0,,,0,,,,0,1,2020-07-10,경상남도 진주시 문산읍 삼곡리 590-45
5343,#470,#470-11,문산읍,문산읍,삼곡리,590-13,35.17022939019273,128.1670528179276,LED,100W,1,,,0,,,0,,,,0,1,2020-07-10,경상남도 진주시 문산읍 삼곡리 590-13
5344,#470,#470-12,문산읍,문산읍,삼곡리,1611-27,35.170110339666344,128.16748193700317,LED,100W,1,,,0,,,0,,,,0,1,2020-07-10,경상남도 진주시 문산읍 삼곡리 1611-27
5345,#470,#470-13,문산읍,문산읍,삼곡리,1611-27,35.17001909405519,128.16806512066873,LED,100W,1,,,0,,,0,,,,0,1,2020-07-10,경상남도 진주시 문산읍 삼곡리 1611-27
5346,#470,#470-14,문산읍,문산읍,삼곡리,585-94,35.17004163294608,128.16876518242853,LED,100W,1,,,0,,,0,,,,0,1,2020-07-10,경상남도 진주시 문산읍 삼곡리 585-94
5347,#470,#470-15,문산읍,문산읍,삼곡리,585-88,35.170188740891405,128.16939842632792,LED,100W,1,,,0,,,0,,,,0,1,2020-07-10,경상남도 진주시 문산읍 삼곡리 585-88
5348,#470,#470-16,문산읍,문산읍,삼곡리,1611-27,35.17054213368985,128.1699029115011,LED,100W,1,,,0,,,0,,,,0,1,2020-07-10,경상남도 진주시 문산읍 삼곡리 1611-27
5349,#471,#471-1,문산읍,문산읍,소문리,111-3,35.170713461919064,128.1698943894929,LED,100W,1,,,0,,,0,,,,0,1,2020-07-10,경상남도 진주시 문산읍 소문리 111-3
5350,#471,#471-2,문산읍,문산읍,소문리,2370-116,35.1704744384592,128.1694464227613,LED,100W,1,,,0,,,0,,,,0,1,2020-07-10,경상남도 진주시 문산읍 소문리 2370-116
5351,#471,#471-3,문산읍,문산읍,소문리,2370-116,35.170273525377134,128.16878496564703,LED,100W,1,,,0,,,0,,,,0,1,2020-07-10,경상남도 진주시 문산읍 소문리 2370-116
5352,#471,#471-4,문산읍,문산읍,소문리,2370-116,35.170256819283125,128.1681810282382,LED,100W,1,,,0,,,0,,,,0,1,2020-07-10,경상남도 진주시 문산읍 소문리 2370-116
5353,#471,#471-5,문산읍,문산읍,소문리,2370-225,35.17030467799597,128.16765759258118,LED,100W,1,,,0,,,0,,,,0,1,2020-07-10,경상남도 진주시 문산읍 소문리 2370-225
5354,#471,#471-6,문산읍,문산읍,소문리,2370-223,35.17043809278088,128.1671408671894,LED,100W,1,,,0,,,0,,,,0,1,2020-07-10,경상남도 진주시 문산읍 소문리 2370-223
5355,#471,#471-7,문산읍,문산읍,소문리,2370-116,35.17059896333541,128.16658062677425,LED,100W,1,,,0,,,0,,,,0,1,2020-07-10,경상남도 진주시 문산읍 소문리 2370-116
5356,#471,#471-8,문산읍,문산읍,소문리,2362-5,35.17065675135728,128.1659612862526,LED,100W,1,,,0,,,0,,,,0,1,2020-07-10,경상남도 진주시 문산읍 소문리 2362-5
5357,#471,#471-9,문산읍,문산읍,소문리,2370-116,35.170621559024916,128.1654037322222,LED,100W,1,,,0,,,0,,,,0,1,2020-07-10,경상남도 진주시 문산읍 소문리 2370-116
5358,#471,#471-10,문산읍,문산읍,소문리,2375,35.17058006381819,128.1650326872134,LED,100W,1,,,0,,,0,,,,0,1,2020-07-10,경상남도 진주시 문산읍 소문리 2375
5359,#471,#471-11,문산읍,문산읍,소문리,2370-116,35.170326887060305,128.16441439997797,LED,100W,1,,,0,,,0,,,,0,1,2020-07-10,경상남도 진주시 문산읍 소문리 2370-116
5360,#471,#471-12,문산읍,문산읍,소문리,811-4,35.169953537277784,128.16387398219487,LED,100W,1,,,0,,,0,,,,0,1,2020-07-10,경상남도 진주시 문산읍 소문리 811-4
5361,#471,#471-13,문산읍,문산읍,소문리,813-1,35.16954237238073,128.1635168827899,LED,100W,1,,,0,,,0,,,,0,1,2020-07-10,경상남도 진주시 문산읍 소문리 813-1
5362,#471,#471-14,문산읍,문산읍,소문리,2370-115,35.16906421134565,128.16333170768277,LED,100W,1,,,0,,,0,,,,0,1,2020-07-10,경상남도 진주시 문산읍 소문리 2370-115
5363,#471,#471-15,문산읍,문산읍,소문리,2370-116,35.16852760549677,128.1631319823307,LED,100W,1,,,0,,,0,,,,0,1,2020-07-10,경상남도 진주시 문산읍 소문리 2370-116
5364,#471,#471-16,문산읍,문산읍,소문리,2370-110,35.16819023171658,128.1628335679697,LED,100W,1,,,0,,,0,,,,0,1,2020-07-10,경상남도 진주시 문산읍 소문리 2370-110
5365,#471,#471-17,문산읍,문산읍,삼곡리,1611-201,35.16786051120125,128.16244196888124,LED,100W,1,,,0,,,0,,,,0,1,2020-07-10,경상남도 진주시 문산읍 삼곡리 1611-201
5366,#471,#471-18,문산읍,문산읍,삼곡리,1611-74,35.167623606986794,128.16200504560317,LED,100W,1,,,0,,,0,,,,0,1,2020-07-10,경상남도 진주시 문산읍 삼곡리 1611-74
5367,#472,#472-2,금산면,금산면,중천리,330,35.21275262551237,128.14078251427682,LED,100W,1,,,0,,,0,,,,0,1,2009-11-20,경상남도 진주시 금산면 중천리 330
5368,#472,#472-3,금산면,금산면,중천리,330,35.21273369131663,128.14040062185194,LED,100W,1,,,0,,,0,,,,0,1,2009-11-20,경상남도 진주시 금산면 중천리 330
5369,#472,#472-4,금산면,금산면,중천리,330,35.21275067356891,128.1400329593637,LED,100W,1,,,0,,,0,,,,0,1,2009-11-20,경상남도 진주시 금산면 중천리 330
5370,#472,#472-5,금산면,금산면,중천리,314,35.21281960136622,128.13965229513207,LED,100W,1,,,0,,,0,,,,0,1,2009-11-20,경상남도 진주시 금산면 중천리 314
5371,#472,#472-6,금산면,금산면,중천리,314,35.21282119833911,128.1392432342215,LED,100W,1,,,0,,,0,,,,0,1,2009-11-20,경상남도 진주시 금산면 중천리 314
5372,#472,#472-7,금산면,금산면,중천리,314,35.21291211065953,128.13892053211856,LED,100W,1,,,0,,,0,,,,0,1,2009-11-20,경상남도 진주시 금산면 중천리 314
5373,#472,#472-8,금산면,금산면,중천리,314,35.2132418910962,128.13883453574945,LED,100W,1,,,0,,,0,,,,0,1,2009-11-20,경상남도 진주시 금산면 중천리 314
5374,#472,#472-9,금산면,금산면,중천리,314,35.21352588974729,128.1388247746921,LED,100W,1,,,0,,,0,,,,0,1,2009-11-20,경상남도 진주시 금산면 중천리 314
5375,#472,#472-10,금산면,금산면,중천리,314,35.213830138954655,128.13881804199835,LED,120W,1,,,0,,,0,,,,0,1,2009-11-20,경상남도 진주시 금산면 중천리 314
5376,#472,#472-11,금산면,금산면,중천리,314,35.21369141259622,128.13871451885564,LED,120W,1,,,0,,,0,,,,0,1,2009-11-20,경상남도 진주시 금산면 중천리 314
5377,#472,#472-12,금산면,금산면,중천리,314,35.21338035293766,128.13872664791353,LED,120W,1,,,0,,,0,,,,0,1,2009-11-20,경상남도 진주시 금산면 중천리 314
5378,#472,#472-13,금산면,금산면,중천리,314,35.21306924161906,128.13874426725823,LED,120W,1,,,0,,,0,,,,0,1,2009-11-20,경상남도 진주시 금산면 중천리 314
5379,#472,#473-1,금산면,금산면,중천리,314,35.213799777927726,128.1420409026675,LED,100W,1,,,0,,,0,,,,0,1,2009-11-20,경상남도 진주시 금산면 중천리 314
5380,#473,#473-2,금산면,금산면,중천리,314,35.214031741922305,128.1403803392166,LED,100W,1,,,0,,,0,,,,0,1,2009-11-20,경상남도 진주시 금산면 중천리 314
5381,#473,#473-3,금산면,금산면,중천리,314,35.213734354982776,128.14037617982927,LED,100W,1,,,0,,,0,,,,0,1,2009-11-20,경상남도 진주시 금산면 중천리 314
5382,#473,#473-4,금산면,금산면,중천리,314,35.213442588938136,128.14049290312673,LED,100W,1,,,0,,,0,,,,0,1,2009-11-20,경상남도 진주시 금산면 중천리 314
5383,#473,#473-5,금산면,금산면,중천리,314,35.2134411946547,128.14088000554364,LED,100W,1,,,0,,,0,,,,0,1,2009-11-20,경상남도 진주시 금산면 중천리 314
5384,#473,#473-6,금산면,금산면,중천리,314,35.21344409795367,128.14128913244698,LED,100W,1,,,0,,,0,,,,0,1,2009-11-20,경상남도 진주시 금산면 중천리 314
5385,#473,#473-7,금산면,금산면,중천리,314,35.21346243381085,128.14173416754988,LED,100W,1,,,0,,,0,,,,0,1,2009-11-20,경상남도 진주시 금산면 중천리 314
5386,#473,#473-8,금산면,금산면,중천리,314,35.21334932137906,128.14202086557157,LED,100W,1,,,0,,,0,,,,0,1,2009-11-20,경상남도 진주시 금산면 중천리 314
5387,#473,#473-9,금산면,금산면,중천리,330,35.21315380847003,128.14196596199477,LED,100W,1,,,0,,,0,,,,0,1,2009-11-20,경상남도 진주시 금산면 중천리 330
5388,#473,#473-10,금산면,금산면,중천리,330,35.213029689228414,128.14150846544157,LED,100W,1,,,0,,,0,,,,0,1,2009-11-20,경상남도 진주시 금산면 중천리 330
5389,#473,#473-11,금산면,금산면,중천리,330,35.21279393254701,128.14118119312314,LED,100W,1,,,0,,,0,,,,0,1,2009-11-20,경상남도 진주시 금산면 중천리 330
5390,#474,#474-1,대평면,대평면,대평리,708-4,35.22484177166493,127.96282972276007,LED,100W,1,,,0,,,0,,,,0,1,2003-01-21,경상남도 진주시 대평면 대평리 708-4
5391,#474,#474-2,대평면,대평면,대평리,708-4,35.22535218873832,127.96296481448938,LED,100W,1,,,0,,,0,,,,0,1,2003-01-21,경상남도 진주시 대평면 대평리 708-4
5392,#474,#474-3,대평면,대평면,대평리,733-1,35.2258217447357,127.96313786934807,LED,100W,1,,,0,,,0,,,,0,1,2003-01-21,경상남도 진주시 대평면 대평리 733-1
